,SIM1,SIM2,SIM3
2010-05-07,2.2919509195225117e+43,2.352912756344736e+43,2.341090865377096e+43
2010-05-10,2.315302258234263e+43,2.394281920761632e+43,2.366099129343461e+43
2010-05-11,2.291336876412171e+43,2.367670457745427e+43,2.3403981228509933e+43
2010-05-12,2.270365399446527e+43,2.335450787243863e+43,2.338521127674442e+43
2010-05-13,2.2260018175507705e+43,2.289639859521273e+43,2.3636266704765857e+43
2010-05-14,2.2545104326360605e+43,2.2461923881875727e+43,2.343765921452267e+43
2010-05-17,2.261222904522313e+43,2.261461113750753e+43,2.2820804367846755e+43
2010-05-18,2.2753134880682685e+43,2.2991423405296796e+43,2.266673299161137e+43
2010-05-19,2.316935228060851e+43,2.2908386773923383e+43,2.3021830296047686e+43
2010-05-20,2.3349357389914576e+43,2.348824063684252e+43,2.310418529900349e+43
2010-05-21,2.351658883471985e+43,2.230670107987986e+43,2.294137932383104e+43
2010-05-24,2.37347978068451e+43,2.275193362582764e+43,2.2497137046093696e+43
2010-05-25,2.341218404439094e+43,2.3627746784484633e+43,2.2637425043045996e+43
2010-05-26,2.3418854197012356e+43,2.3932998325760696e+43,2.256271884245062e+43
2010-05-27,2.3068428756254504e+43,2.3565918315090383e+43,2.279321768573878e+43
2010-05-28,2.2826404615700485e+43,2.3347992259391305e+43,2.263536733509063e+43
2010-05-31,2.2813291687862346e+43,2.272849535209825e+43,2.2857951963250146e+43
2010-06-01,2.3123567378716037e+43,2.229025796682791e+43,2.339851838009134e+43
2010-06-02,2.371917611269515e+43,2.1483531791012347e+43,2.3026276448351964e+43
2010-06-03,2.3374096000771723e+43,2.1590522731577687e+43,2.3428845419919414e+43
2010-06-04,2.3442982167180615e+43,2.1392699362137842e+43,2.3010714543270005e+43
2010-06-07,2.342182090356122e+43,2.1559677331140543e+43,2.3278602487442154e+43
2010-06-08,2.358149216928013e+43,2.1825983971854337e+43,2.260214472691613e+43
2010-06-09,2.3750726912491027e+43,2.1916991255005837e+43,2.219586992793245e+43
2010-06-10,2.385466004452567e+43,2.1519523908028357e+43,2.1485351694324825e+43
2010-06-11,2.3564311355578875e+43,2.110977680293808e+43,2.161167131749369e+43
2010-06-14,2.3697188132146526e+43,2.1179974026037823e+43,2.1503873847134873e+43
2010-06-15,2.396176517013548e+43,2.0731544697445218e+43,2.072872078366609e+43
2010-06-16,2.3798660110120913e+43,2.0915920684485144e+43,2.0725685333712314e+43
2010-06-17,2.440883643096307e+43,2.1174009622378267e+43,2.046009527814981e+43
2010-06-18,2.4312649900539084e+43,2.114423508324819e+43,2.0900077928413106e+43
2010-06-21,2.412649032521958e+43,2.1192918822443295e+43,2.0682032600035856e+43
2010-06-22,2.422769296872249e+43,2.108277422164765e+43,2.0387443501970168e+43
2010-06-23,2.4147699373362337e+43,2.1345697520589258e+43,2.0402649570843198e+43
2010-06-24,2.374198210463516e+43,2.114851650976894e+43,2.0081936952966404e+43
2010-06-25,2.3754624125915557e+43,2.109163749131246e+43,2.0409873037992638e+43
2010-06-28,2.423884363879351e+43,2.209294517910078e+43,1.9675818058978238e+43
2010-06-29,2.4838493751851915e+43,2.165839625962175e+43,2.054866188283479e+43
2010-06-30,2.463835540818337e+43,2.1547131190446004e+43,2.0161765140423036e+43
2010-07-01,2.493249034031383e+43,2.1806066454517075e+43,2.007872103563647e+43
2010-07-02,2.4964077702265407e+43,2.1589372484564389e+43,2.0612913806734995e+43
2010-07-05,2.5055013812489476e+43,2.1710130005880268e+43,2.078400616400344e+43
2010-07-06,2.54568431556007e+43,2.1780857024396838e+43,2.158963043631673e+43
2010-07-07,2.571642314146414e+43,2.1969420301153171e+43,2.1983888338262136e+43
2010-07-08,2.5758012077866293e+43,2.2264335105207282e+43,2.1415172078918764e+43
2010-07-09,2.545987850762772e+43,2.316606760474518e+43,2.148019547436978e+43
2010-07-12,2.5118032198816525e+43,2.3553714101037177e+43,2.2160257757452128e+43
2010-07-13,2.511565953572885e+43,2.392493118900214e+43,2.277519065822643e+43
2010-07-14,2.522125974207403e+43,2.4434084957442526e+43,2.3834602630731813e+43
2010-07-15,2.5379832688280194e+43,2.455847198946575e+43,2.408091232100135e+43
2010-07-16,2.562685053743948e+43,2.549038874860727e+43,2.318395712048524e+43
2010-07-19,2.593682560174564e+43,2.514949242177492e+43,2.295424802689374e+43
2010-07-20,2.5153800351089974e+43,2.5083178377895474e+43,2.284344824036549e+43
2010-07-21,2.5478700951023103e+43,2.5428315484036643e+43,2.241539764277592e+43
2010-07-22,2.5133834893085796e+43,2.543665619235149e+43,2.271579310701041e+43
2010-07-23,2.550700561832365e+43,2.513562347959217e+43,2.250966332075742e+43
2010-07-26,2.5601794025707507e+43,2.4892668340414946e+43,2.251631235934444e+43
2010-07-27,2.580464988958023e+43,2.485897822346932e+43,2.282426470466325e+43
2010-07-28,2.5623727644471625e+43,2.4285632879156687e+43,2.296334262546526e+43
2010-07-29,2.572603135633522e+43,2.3950721331580914e+43,2.2648286663732206e+43
2010-07-30,2.5127068144110565e+43,2.3797301084587716e+43,2.283248378902153e+43
2010-08-02,2.5505202225817e+43,2.3434976286940197e+43,2.316334333353575e+43
2010-08-03,2.538559341014692e+43,2.3837462174688514e+43,2.2849411427042317e+43
2010-08-04,2.4579661011026903e+43,2.354972030453738e+43,2.3039391097165205e+43
2010-08-05,2.4948479090566523e+43,2.385480239597522e+43,2.285768317393719e+43
2010-08-06,2.546697979560479e+43,2.311223706481266e+43,2.2387492228802976e+43
2010-08-09,2.5167961606045816e+43,2.3161357414677253e+43,2.2560590365073334e+43
2010-08-10,2.557133189365309e+43,2.392901425735894e+43,2.2779805657865757e+43
2010-08-11,2.531650042195394e+43,2.3606235217595363e+43,2.2797333287215453e+43
2010-08-12,2.461821946598968e+43,2.443605658487615e+43,2.214240890137695e+43
2010-08-13,2.454056068364665e+43,2.529269908638272e+43,2.2176865710604881e+43
2010-08-16,2.464783828038418e+43,2.548924053736498e+43,2.1169307099064114e+43
2010-08-17,2.4687506802561147e+43,2.539971463922084e+43,2.1589938686721159e+43
2010-08-18,2.4720903944087357e+43,2.578009637539528e+43,2.2382004874051033e+43
2010-08-19,2.4814776037700684e+43,2.467676796641929e+43,2.3498651535953754e+43
2010-08-20,2.4881317108392633e+43,2.477446755184569e+43,2.35264179772816e+43
2010-08-23,2.481377913998277e+43,2.528468814606196e+43,2.3497671711027957e+43
2010-08-24,2.4632521413380434e+43,2.546779275770093e+43,2.3272302075240533e+43
2010-08-25,2.456105619908577e+43,2.5326990295484693e+43,2.3698482335789717e+43
2010-08-26,2.445859583460279e+43,2.552910910740248e+43,2.3920791718011844e+43
2010-08-27,2.437287495809078e+43,2.53067837460755e+43,2.4013539663877567e+43
2010-08-30,2.4043413561506573e+43,2.508025311290315e+43,2.457547497046087e+43
2010-08-31,2.3896861219900466e+43,2.5324866549981567e+43,2.4912579540964664e+43
2010-09-01,2.393085554017329e+43,2.5243434181304806e+43,2.5105240339535226e+43
2010-09-02,2.402558384771659e+43,2.5077957264508246e+43,2.4143369370982746e+43
2010-09-03,2.400491485845874e+43,2.4312336478332645e+43,2.4804922306116173e+43
2010-09-06,2.395323066933411e+43,2.4961759311366223e+43,2.493426901596331e+43
2010-09-07,2.412003918024385e+43,2.440622496953449e+43,2.506425034245151e+43
2010-09-08,2.436404176186551e+43,2.402517664741549e+43,2.450085918247947e+43
2010-09-09,2.4565552631864545e+43,2.410824450933227e+43,2.4306861197663016e+43
2010-09-10,2.4024578618932415e+43,2.405292945596074e+43,2.398891485551744e+43
2010-09-13,2.3913437191555875e+43,2.3386491144389624e+43,2.391565929337571e+43
2010-09-14,2.4134539433821553e+43,2.313466191098822e+43,2.3329434717501715e+43
2010-09-15,2.428468347999204e+43,2.3018934882836637e+43,2.2544042719218674e+43
2010-09-16,2.4489603916115754e+43,2.358408433830541e+43,2.2360999121106804e+43
2010-09-17,2.4580543748994594e+43,2.319747394773779e+43,2.2857085243000493e+43
2010-09-20,2.431681841619824e+43,2.2750748448056593e+43,2.3574236252542305e+43
2010-09-21,2.4708502496287105e+43,2.284635853409796e+43,2.3480501812773363e+43
2010-09-22,2.4275141683500924e+43,2.2591742137996527e+43,2.4055287562591874e+43
2010-09-23,2.460019635707716e+43,2.2161952735006322e+43,2.3769759071708807e+43
2010-09-24,2.4583696402667476e+43,2.238304208230205e+43,2.351398142183472e+43
2010-09-27,2.413579487182331e+43,2.2305895529745604e+43,2.3383659992099717e+43
2010-09-28,2.403796954615162e+43,2.2287395832046824e+43,2.299189780519323e+43
2010-09-29,2.4412177898845096e+43,2.278673388944276e+43,2.287287165747111e+43
2010-09-30,2.421851218239355e+43,2.2805079667617024e+43,2.253189283078688e+43
2010-10-01,2.3863449553891626e+43,2.259520931680582e+43,2.179544872613103e+43
2010-10-04,2.3795091808327983e+43,2.1887569288982127e+43,2.1414690873349558e+43
2010-10-05,2.355709426627482e+43,2.134329787850363e+43,2.1373901299015916e+43
2010-10-06,2.3202170106634007e+43,2.1141128069946331e+43,2.099753823122198e+43
2010-10-07,2.3348600911289273e+43,2.092941198795184e+43,2.1031009193314102e+43
2010-10-08,2.3580633104673106e+43,2.0379269104261038e+43,2.1663533584091413e+43
2010-10-11,2.3410069934975444e+43,2.0209309433395714e+43,2.1368274189095158e+43
2010-10-12,2.357516012322952e+43,2.005929609137452e+43,2.1209427312562628e+43
2010-10-13,2.345614851504657e+43,1.93961284053046e+43,2.0629403296350884e+43
2010-10-14,2.3434704973928517e+43,1.9153003602892426e+43,2.082612575684177e+43
2010-10-15,2.3474854369615556e+43,1.8548698466408256e+43,2.1185424571430189e+43
2010-10-18,2.392127569288415e+43,1.7940638396524328e+43,2.075316709356066e+43
2010-10-19,2.4057551178884176e+43,1.8340494468013788e+43,2.1451828341459278e+43
2010-10-20,2.375381324514046e+43,1.8548655928979366e+43,2.1225468914392006e+43
2010-10-21,2.3924694731734866e+43,1.7773236449326917e+43,2.05954076446738e+43
2010-10-22,2.3853509387217264e+43,1.735583082430577e+43,1.9865560717610314e+43
2010-10-25,2.3719813751599867e+43,1.7308759797905202e+43,1.9561852398432978e+43
2010-10-26,2.3478993769213466e+43,1.713064997229828e+43,1.9404138911399863e+43
2010-10-27,2.3484523038592573e+43,1.7112177731141472e+43,1.9058875698385235e+43
2010-10-28,2.3469293690375035e+43,1.7091903649142576e+43,1.902507300217933e+43
2010-10-29,2.33542230454766e+43,1.722263087472207e+43,1.970400401417718e+43
2010-11-01,2.295652827100448e+43,1.6668613241009735e+43,1.9856394837626999e+43
2010-11-02,2.2488114758802685e+43,1.6636771342586e+43,1.9955338880529293e+43
2010-11-03,2.254741321566096e+43,1.673364913065398e+43,2.0014830283086902e+43
2010-11-04,2.25981104229136e+43,1.6288278228108472e+43,1.9628373107760045e+43
2010-11-05,2.3228127922836663e+43,1.63483971308593e+43,1.9196725704016951e+43
2010-11-08,2.315076521112492e+43,1.6734689670552674e+43,1.8888606404065518e+43
2010-11-09,2.345652348127066e+43,1.654447068559534e+43,1.8437790722769745e+43
2010-11-10,2.380117634067882e+43,1.6638182116925688e+43,1.894144668708953e+43
2010-11-11,2.3770497417464753e+43,1.6609143029170263e+43,1.913891600873337e+43
2010-11-12,2.3797651449133587e+43,1.7550719266570977e+43,1.92634184485526e+43
2010-11-15,2.3670869007713983e+43,1.7896784357309889e+43,1.9304748906225974e+43
2010-11-16,2.4214235222678973e+43,1.778478909960984e+43,1.8510815923017658e+43
2010-11-17,2.3738024968479743e+43,1.712181585464155e+43,1.8311446985246244e+43
2010-11-18,2.3749672017805444e+43,1.7290867844813232e+43,1.78039358596835e+43
2010-11-19,2.416938572574146e+43,1.7190627215603645e+43,1.7295521558654754e+43
2010-11-22,2.412097327642281e+43,1.7818369298010748e+43,1.7755261998393478e+43
2010-11-23,2.3953204154298096e+43,1.847581623813921e+43,1.7716840978134196e+43
2010-11-24,2.403371925017416e+43,1.902911317947898e+43,1.764204055026601e+43
2010-11-25,2.419296772006857e+43,1.917846288208711e+43,1.7538183900182845e+43
2010-11-26,2.436220394445544e+43,1.869235116395882e+43,1.7926750330491515e+43
2010-11-29,2.4444141101870935e+43,1.9100202129093152e+43,1.7542867025129216e+43
2010-11-30,2.467529946537035e+43,1.9089593668760204e+43,1.7479221465798787e+43
2010-12-01,2.496341589978293e+43,1.962752523194956e+43,1.7567411272488563e+43
2010-12-02,2.4608431824686656e+43,1.950077638957871e+43,1.7537387449799928e+43
2010-12-03,2.450964798479188e+43,1.8865734388032083e+43,1.7600454654308683e+43
2010-12-06,2.4786718631831115e+43,1.8188053793660867e+43,1.754922006473914e+43
2010-12-07,2.4930287693787816e+43,1.7783539518352386e+43,1.7816218061119158e+43
2010-12-08,2.500063953531314e+43,1.8135249700554732e+43,1.8195021750689913e+43
2010-12-09,2.5213016239887953e+43,1.759255419739003e+43,1.833945745903122e+43
2010-12-10,2.551054925933392e+43,1.758249390829757e+43,1.8407902408500087e+43
2010-12-13,2.5226533610588586e+43,1.7327090782457907e+43,1.8774843539158436e+43
2010-12-14,2.4855101843423825e+43,1.7811983801537846e+43,1.858557028527507e+43
2010-12-15,2.4515641724767664e+43,1.7827495357971918e+43,1.860876378378813e+43
2010-12-16,2.5114035331955477e+43,1.7476334469940692e+43,1.9615478470748804e+43
2010-12-17,2.4759674544105683e+43,1.7524256067326358e+43,2.0109696821630325e+43
2010-12-20,2.4704993087323995e+43,1.7984004481696386e+43,2.073343921777936e+43
2010-12-21,2.4652697145329494e+43,1.8108282053183433e+43,2.0882932231113885e+43
2010-12-22,2.497998817233723e+43,1.8202513708122605e+43,2.1175993072454602e+43
2010-12-23,2.4428145573504245e+43,1.763467728247799e+43,2.0845593021611967e+43
2010-12-24,2.4442902009879505e+43,1.7995091841789207e+43,2.0662251377478319e+43
2010-12-27,2.4821658812677695e+43,1.8051159577844507e+43,2.0542238383496015e+43
2010-12-28,2.5158436971204896e+43,1.8404629971795936e+43,2.0477101969760528e+43
2010-12-29,2.5276434891787617e+43,1.829703823991581e+43,1.9934515676849856e+43
2010-12-30,2.519137151307189e+43,1.8082563895887317e+43,2.0549248393301468e+43
2010-12-31,2.5761746802944702e+43,1.8610245409026456e+43,2.0741407226436244e+43
2011-01-03,2.520351788943994e+43,1.8174500780158058e+43,2.0141224029672526e+43
2011-01-04,2.5544188289758287e+43,1.7881457090227046e+43,2.035048224205264e+43
2011-01-05,2.569600751899802e+43,1.7956335556393534e+43,2.0701007800625772e+43
2011-01-06,2.588421309952605e+43,1.713820123096357e+43,2.124826602717024e+43
2011-01-07,2.5965721664553956e+43,1.7105728850969226e+43,2.1195829554496486e+43
2011-01-10,2.6032359174590123e+43,1.757417494312951e+43,2.1470791524228553e+43
2011-01-11,2.633928822849229e+43,1.7167191545996798e+43,2.1226646365052716e+43
2011-01-12,2.594952939947145e+43,1.6634655217034645e+43,2.117070648047709e+43
2011-01-13,2.5565305284482873e+43,1.6493034287833518e+43,2.1526389419075823e+43
2011-01-14,2.5637433538854876e+43,1.690973956165648e+43,2.1594188254202976e+43
2011-01-17,2.5654137093360475e+43,1.6715410670230208e+43,2.1636463275477498e+43
2011-01-18,2.57093478363404e+43,1.6154530124185283e+43,2.1174415491160055e+43
2011-01-19,2.62298124248882e+43,1.6462798641793211e+43,2.1444203682274505e+43
2011-01-20,2.6019462052959576e+43,1.6399478914135232e+43,2.1201150510484069e+43
2011-01-21,2.6279068918634396e+43,1.6459413225833374e+43,2.164319721202743e+43
2011-01-24,2.6398169390747586e+43,1.740202833284593e+43,2.157270091914241e+43
2011-01-25,2.7194133876688225e+43,1.7295113358656526e+43,2.180224306611106e+43
2011-01-26,2.6686786776858023e+43,1.6676736253221212e+43,2.1985113763790296e+43
2011-01-27,2.6529058677830263e+43,1.6980180825590329e+43,2.160101239194267e+43
2011-01-28,2.6386956015601425e+43,1.7455619311175747e+43,2.0864049347688197e+43
2011-01-31,2.6838714485918003e+43,1.7491694827496776e+43,2.12851589975214e+43
2011-02-01,2.654654603003263e+43,1.770465875529046e+43,2.0541260862795417e+43
2011-02-02,2.7122554018917193e+43,1.7849736165899068e+43,2.0954929510949845e+43
2011-02-03,2.7650868406119643e+43,1.8066921329252085e+43,2.040850388531865e+43
2011-02-04,2.7933439824604135e+43,1.8751349127042075e+43,2.1113457328532747e+43
2011-02-07,2.8078442462332024e+43,1.8125300710731554e+43,2.101060003010372e+43
2011-02-08,2.753084169178266e+43,1.805737169185002e+43,2.0702254263051892e+43
2011-02-09,2.7621147372860556e+43,1.8235757045299204e+43,2.1052326560507387e+43
2011-02-10,2.712754379059078e+43,1.8660722378305856e+43,2.0814979825612963e+43
2011-02-11,2.70285765332571e+43,1.8046072196126872e+43,2.0452098145245495e+43
2011-02-14,2.7105313006897703e+43,1.808738347333291e+43,2.0330118921894477e+43
2011-02-15,2.699998584840629e+43,1.7977010136936194e+43,2.0315712280464156e+43
2011-02-16,2.733294523777996e+43,1.762245389805077e+43,2.0734183928463927e+43
2011-02-17,2.727710999597461e+43,1.8128793986552352e+43,2.0486299722699456e+43
2011-02-18,2.675616757076064e+43,1.8393845917751293e+43,2.045494091051372e+43
2011-02-21,2.6427016653388884e+43,1.8864043385991347e+43,2.081162140270705e+43
2011-02-22,2.6023871981131936e+43,1.9275453228315367e+43,2.0902348352344234e+43
2011-02-23,2.594098597733391e+43,1.938961773205715e+43,1.9538890610840217e+43
2011-02-24,2.6358350622750755e+43,1.8978738726872945e+43,1.888659084576111e+43
2011-02-25,2.651125010875257e+43,1.8378212375689994e+43,1.84345752886643e+43
2011-02-28,2.662118151081767e+43,1.8458030253092416e+43,1.8279801875136304e+43
2011-03-01,2.6192311601565836e+43,1.8456757002257572e+43,1.8070270205621086e+43
2011-03-02,2.700753295552029e+43,1.8088925093821652e+43,1.8348927701781725e+43
2011-03-03,2.6964857802419785e+43,1.8100017505885901e+43,1.8709492689639254e+43
2011-03-04,2.7802958966489927e+43,1.7906256570031333e+43,1.879210966706597e+43
2011-03-07,2.7467430585119373e+43,1.8045416716735342e+43,1.8552300573235013e+43
2011-03-08,2.7289575123887322e+43,1.8897713745779458e+43,1.889626017743321e+43
2011-03-09,2.8208643627419363e+43,1.8945626972590983e+43,1.9080093151473503e+43
2011-03-10,2.779244002696946e+43,1.9174442727045365e+43,1.9659147115932511e+43
2011-03-11,2.7960823624686056e+43,1.939734628745867e+43,1.936335169053658e+43
2011-03-14,2.783797746671667e+43,2.0111690521430469e+43,1.9443134714382247e+43
2011-03-15,2.75630153498669e+43,1.995812445236445e+43,1.886614440291651e+43
2011-03-16,2.833871233363635e+43,1.9538851665969732e+43,1.8734455279656067e+43
2011-03-17,2.795208481965238e+43,1.9379045445246821e+43,1.8379816678247638e+43
2011-03-18,2.8289993167512637e+43,1.8970887855751324e+43,1.8731689177654868e+43
2011-03-21,2.867423404961935e+43,1.929972898570803e+43,1.8394601448689462e+43
2011-03-22,2.829799332572211e+43,1.9332024793006898e+43,1.8451437359715472e+43
2011-03-23,2.7649548926796804e+43,1.874969659493457e+43,1.850207789369588e+43
2011-03-24,2.706747154794196e+43,1.8967753747380238e+43,1.8742305601581782e+43
2011-03-25,2.68246271171572e+43,1.8358205351619167e+43,1.86504560003196e+43
2011-03-28,2.691373187497628e+43,1.8043901498106626e+43,1.822525292656033e+43
2011-03-29,2.702687348787295e+43,1.8243417690840732e+43,1.824604082513056e+43
2011-03-30,2.696087620457275e+43,1.7640359928641932e+43,1.8568315330220462e+43
2011-03-31,2.693124285339123e+43,1.792271434437197e+43,1.868729618339285e+43
2011-04-01,2.7267990082809135e+43,1.7536566025273516e+43,1.8261726631377495e+43
2011-04-04,2.7521163293214767e+43,1.6798984884923892e+43,1.9141321413655317e+43
2011-04-05,2.7644743928385166e+43,1.6983390203264878e+43,1.925095609099175e+43
